name,DOI,publication_year,dataset_used,task
quality-aware model ensemble for brain tumor segmentation,10.1007/978-3-031-09002-8_14,2022,BRATS,Brain
deep learning based ensemble approach for 3d mri brain tumor segmentation,10.1007/978-3-031-09002-8_19,2022,BRATS,Brain
radiogenomic prediction of mgmt using deep learning with bayesian optimized hyperparameters,10.1007/978-3-031-09002-8_32,2022,BRATS,Brain
brain tumor segmentation with self-supervised enhance region post-processing,10.1007/978-3-031-09002-8_24,2022,BRATS,Brain
brain tumor segmentation (brats) challenge short paper: improving three-dimensional brain tumor segmentation using segresnet and hybrid boundary-dice loss,10.1007/978-3-031-09002-8_30,2022,BRATS,Brain
an ensemble approach to automatic brain tumor segmentation,10.1007/978-3-031-09002-8_13,2022,BRATS,Brain
generalized wasserstein dice loss test-time augmentation and transformers for the brats 2021 challenge,10.1007/978-3-031-09002-8_17,2022,BRATS,Brain
brain tumor segmentation from multiparametric mri using a multi-encoder u-net architecture,10.1007/978-3-031-09002-8_26,2022,BRATS,Brain
automatic brain tumor segmentation with a bridge-unet deeply supervised enhanced with downsampling pooling combination atrous spatial pyramid pooling squeeze-and-excitation and evonorm,10.1007/978-3-031-09002-8_23,2022,BRATS,Brain
dice focal loss with resnet-like encoder-decoder architecture in 3d brain tumor segmentation,10.1007/978-3-031-09002-8_9,2022,BRATS,Brain
comparison of mr preprocessing strategies and sequences for radiomics-based mgmt prediction,10.1007/978-3-031-09002-8_33,2022,BRATS,Brain
ms unet: multi-scale 3d unet for brain tumor segmentation,10.1007/978-3-031-09002-8_3,2022,BRATS,Brain
feature learning by attention and ensemble with 3d u-net to glioma tumor segmentation,10.1007/978-3-031-09002-8_6,2022,BRATS,Brain
disparity autoencoders for multi-class brain tumor segmentation,10.1007/978-3-031-09002-8_11,2022,BRATS,Brain
brain tumor segmentation with patch-based 3d attention unet from multi-parametric mri,10.1007/978-3-031-09002-8_8,2022,BRATS,Brain
neural network based brain tumor segmentation,10.1007/978-3-031-09002-8_29,2022,BRATS,Brain
efficient federated tumor segmentation via normalized tensor aggregation and client pruning,10.1007/978-3-031-09002-8_38,2022,BRATS,Brain
mri brain tumor segmentation using deep encoder-decoder convolutional neural networks,10.1007/978-3-031-09002-8_7,2022,BRATS,Brain
deep active contour-based capsule network for medical image segmentation,10.1080/03772063.2022.2098184,2022,BRATS,Brain
a novel automatic approach for glioma segmentation,10.1007/s00521-022-07583-w,2022,BRATS,Brain
brain tumor segmentation using u-net and u-net++ networks,10.1109/icee55646.2022.9827132,2022,BRATS,Brain
brain tumor segmentation using multimodal mri and convolutional neural network,10.1109/icee55646.2022.9827274,2022,BRATS,Brain
brats2021: exploring each sequence in multi-modal input for baseline u-net performance,10.1007/978-3-031-08999-2_15,2022,BRATS,Brain
combining global information with topological prior for brain tumor segmentation,10.1007/978-3-031-08999-2_16,2022,BRATS,Brain
a two-phase optimal mass transportation technique for 3d brain tumor detection and segmentation,10.1007/978-3-031-08999-2_34,2022,BRATS,Brain
multi modal fusion for radiogenomics classification of brain tumor,10.1007/978-3-031-08999-2_29,2022,BRATS,Brain
a video data based transfer learning approach for classification of mgmt status in brain tumor mr images,10.1007/978-3-031-08999-2_25,2022,BRATS,Brain
efficientnet for brain-lesion classification,10.1007/978-3-031-08999-2_20,2022,BRATS,Brain
emsvit: efficient multi scale vision transformer for biomedical image segmentation,10.1007/978-3-031-08999-2_3,2022,BRATS,Brain
3d mri brain tumour segmentation with autoencoder regularization and hausdorff distance loss function,10.1007/978-3-031-08999-2_27,2022,BRATS,Brain
ensemble outperforms single models in brain tumor segmentation,10.1007/978-3-031-08999-2_39,2022,BRATS,Brain
simple and fast convolutional neural network applied to median cross sections for predicting the presence of mgmt promoter methylation in flair mri scans,10.1007/978-3-031-08999-2_18,2022,BRATS,Brain
nnunet with region-based training and loss ensembles for brain tumor segmentation,10.1007/978-3-031-08999-2_36,2022,BRATS,Brain
opportunities and challenges for deep learning in brain lesions,10.1007/978-3-031-08999-2_2,2022,BRATS,Brain
optimization of deep learning based brain extraction in mri for low resource environments,10.1007/978-3-031-08999-2_12,2022,BRATS,Brain
automatic brain tumor segmentation using multi-scale features and attention mechanism,10.1007/978-3-031-08999-2_17,2022,BRATS,Brain
cascaded training pipeline for 3d brain tumor segmentation,10.1007/978-3-031-08999-2_35,2022,BRATS,Brain
hierarchical and global modality interaction for brain tumor segmentation,10.1007/978-3-031-08999-2_38,2022,BRATS,Brain
residual 3d u-net with localization for brain tumor segmentation,10.1007/978-3-031-08999-2_33,2022,BRATS,Brain
brain tumor segmentation using unet-context encoding network,10.1007/978-3-031-08999-2_40,2022,BRATS,Brain
segmenting brain tumors in multi-modal mri scans using a 3d segnet architecture,10.1007/978-3-031-08999-2_32,2022,BRATS,Brain
multi-plane unet++ ensemble for glioblastoma segmentation,10.1007/978-3-031-08999-2_23,2022,BRATS,Brain
ca-net: collaborative attention network for multi-modal diagnosis of gliomas,10.1007/978-3-031-08999-2_4,2022,BRATS,Brain
hardnet-bts: a harmonic shortcut network for brain tumor segmentation,10.1007/978-3-031-08999-2_21,2022,BRATS,Brain
brain tumour segmentation using convolution neural network,10.1007/978-3-031-11346-8_17,2022,BRATS,Brain
the special session title ‘intelligent computing in healthcare’ dual classification framework for the detection of brain tumor,10.1007/978-981-19-0151-5_17,2022,BRATS,Brain
attention-fused cnn model compression with knowledge distillation for brain tumor segmentation,10.1007/978-3-031-12053-4_25,2022,BRATS,Brain
fitting segmentation networks on varying image resolutions using splatting,10.1007/978-3-031-12053-4_21,2022,BRATS,Brain
enhancing level set brain tumor segmentation using fuzzy shape prior information and deep learning,10.1002/ima.22792,2022,BRATS,Brain
diabetic retinopathy screening using improved support vector domain description: a clinical study,10.1007/s00500-022-07387-z,2022,BRATS,Brain
encrypted federated learning for secure decentralized collaboration in cancer image analysis,10.1101/2022.07.28.22277288,2022,BRATS,Brain
an efficient encoder-decoder cnn for brain tumor segmentation in mri images,10.1080/03772063.2022.2098182,2022,BRATS,Brain
numerical grad-cam based explainable convolutional neural network for brain tumor diagnosis,10.1007/s11036-022-02021-6,2022,BRATS,Brain
ercnn-drm: an efficient regularized convolutional neural network with a dimensionality reduction module for the classification of brain tumour in magnetic resonance images,10.1080/00051144.2022.2103771,2022,BRATS,Brain
u-net architecture variants for brain tumor segmentation of histogram corrected images,10.2478/ausi-2022-0004,2022,BRATS,Brain
msfr‐net: multi‐modality and single‐modality feature recalibration network for brain tumor segmentation,10.1002/mp.15933,2022,BRATS,Brain
a 3d medical image segmentation framework fusing convolution and transformer features,10.1007/978-3-031-13870-6_63,2022,BRATS,Brain
tbc-unet: u-net with three-branch convolution for gliomas mri segmentation,10.1007/978-3-031-13829-4_5,2022,BRATS,Brain
fully automated conversion of glioma clinical mri scans into a 3d virtual reality model for presurgical planning,10.23919/annsim55834.2022.9859317,2022,BRATS,Brain
brain tumor segmentation in mri images using a modified u-net model,10.1109/icdh55609.2022.00012,2022,BRATS,Brain
identification of intracranial lesions using machine learning. a decision support system prototype for critical situations in neuro-oncology clinics (preprint),10.2196/preprints.37997,2022,BRATS,Brain
squeeze and multi‐context attention for polyp segmentation,10.1002/ima.22795,2022,BRATS,Brain
optimizing transformations for contrastive learning in a differentiable framework,10.1007/978-3-031-16760-7_10,2022,BRATS,Brain
fractional aquila spider monkey optimization based deep learning network for classification of brain tumor,10.1016/j.bspc.2022.104017,2023,BRATS,Brain
federated disentangled representation learning for unsupervised brain anomaly detection,10.1038/s42256-022-00515-2,2022,BRATS,Brain
an efficient r-transformer network with dual encoders for brain glioma segmentation in mr images,10.1016/j.bspc.2022.104034,2023,BRATS,Brain
künstliche intelligenz in der orthopädisch-unfallchirurgischen radiologie,10.1007/s00132-022-04293-y,2022,BRATS,Brain
integrating residual dense and inception blocks into the nnunet,10.1109/cbms55023.2022.00045,2022,BRATS,Brain
tseunet: a 3d neural network with fused transformer and se-attention for brain tumor segmentation,10.1109/cbms55023.2022.00030,2022,BRATS,Brain
multi-scale feature pyramid fusion network for medical image segmentation,10.1007/s11548-022-02738-5,2022,BRATS,Brain
a-unet: attention 3d unet architecture for multiclass segmentation of brain tumor,10.1109/tensymp54529.2022.9864546,2022,BRATS,Brain
development of a tumor diagnosis application for medical practitioners using transfer learning,10.32350/bsr.42.05,2022,BRATS,Brain
challenges and opportunities for advanced neuroimaging of glioblastoma,10.1259/bjr.20211232,2022,BRATS,Brain
implement improved process design using a lightweight deep learning model to reduce hardware computational load in instance segmentation: using apple dataset,10.1109/access.2022.3204276,2022,BRATS,Brain
strega: unsupervised anomaly detection in brain mris using a compact context-encoding variational autoencoder,10.1016/j.compbiomed.2022.106093,2022,BRATS,Brain
a deep graph cut model for 3d brain tumor segmentation,10.1109/embc48229.2022.9871685,2022,BRATS,Brain
x-net: a novel deep learning architecture with high-resolution feature maps for image segmentation,10.1109/nss/mic44867.2021.9875455,2021,BRATS,Brain
interpretable machine learning with brain image and survival data,10.3390/biomedinformatics2030031,2022,BRATS,Brain
analysis of depth variation of u-net architecture for brain tumor segmentation,10.1007/s11042-022-13730-1,2022,BRATS,Brain
scenic: an area and energy-efficient cnn-based hardware accelerator for discernable classification of brain pathologies using mri,10.1109/vlsid2022.2022.00042,2022,BRATS,Brain
computational intelligence in medicine,10.1007/978-3-031-16203-9_28,2022,BRATS,Brain
a novel depth search based light weight car network for the segmentation of brain tumour from mr images,10.1016/j.neuri.2022.100105,2022,BRATS,Brain
deep learning and machine learning‐based early survival predictions of glioblastoma patients using pre‐operative <scp>three‐dimensional</scp> brain <scp>magnetic resonance imaging</scp> modalities,10.1002/ima.22804,2022,BRATS,Brain
end-to-end evidential-efficient net for radiomics analysis of brain mri to predict oncogene expression and overall survival,10.1007/978-3-031-16437-8_27,2022,BRATS,Brain
learning tumor-induced deformations to improve tumor-bearing brain mr segmentation,10.1007/978-3-031-16443-9_24,2022,BRATS,Brain
the dice loss in the context of missing or empty labels: introducing $$\varphi $$ and $$\epsilon $$,10.1007/978-3-031-16443-9_51,2022,BRATS,Brain
modality-adaptive feature interaction for brain tumor segmentation with missing modalities,10.1007/978-3-031-16443-9_18,2022,BRATS,Brain
stroke lesion segmentation from low-quality and few-shot mris via similarity-weighted self-ensembling framework,10.1007/978-3-031-16443-9_9,2022,BRATS,Brain
a survey on convolutional neural networks for mri analysis,10.1007/s11277-022-09989-0,2022,BRATS,Brain
dudocaf: dual-domain cross-attention fusion with recurrent transformer for fast multi-contrast mr imaging,10.1007/978-3-031-16446-0_45,2022,BRATS,Brain
mri reconstruction by completing under-sampled k-space data with learnable fourier interpolation,10.1007/978-3-031-16446-0_64,2022,BRATS,Brain
survival prediction of brain cancer with incomplete radiology pathology genomic and demographic data,10.1007/978-3-031-16443-9_60,2022,BRATS,Brain
bayesian pseudo labels: expectation maximization for robust and efficient semi-supervised segmentation,10.1007/978-3-031-16443-9_56,2022,BRATS,Brain
nestedformer: nested modality-aware transformer for brain tumor segmentation,10.1007/978-3-031-16443-9_14,2022,BRATS,Brain
what do untargeted adversarial examples reveal in medical image segmentation?,10.1007/978-3-031-16749-2_5,2022,BRATS,Brain
