name,DOI,publication_year,dataset_used
Medical Datasets Collections for Artificial Intelligence-based Medical  Image Analysis,10.48550/arxiv.2102.01549,2021,PROMISE12
Automatic Prostate Segmentation on MR Images Using Enhanced Holistically-Nested Networks,10.1109/icpr.2018.8545341,2018,PROMISE12
Shape-Aware Meta-learning for Generalizing Prostate MRI Segmentation to Unseen Domains,10.1007/978-3-030-59713-9_46,2020,PROMISE12
CNN-Based Prostate Zonal Segmentation on T2-Weighted MR Images: A Cross-Dataset Study,10.1007/978-981-13-8950-4_25,2019,PROMISE12
Medical image segmentation methods overview,10.20535/srit.2308-8893.2018.1.05,2018,PROMISE12
Learning Towards Synchronous Network Memorizability and Generalizability for Continual Segmentation Across Multiple Sites,10.1007/978-3-031-16443-9_37,2022,PROMISE12
Tripled-Uncertainty Guided Mean Teacher Model for Semi-supervised Medical Image Segmentation,10.1007/978-3-030-87196-3_42,2021,PROMISE12
U-Net Based Architecture for an Improved Multiresolution Segmentation in  Medical Images,10.48550/arxiv.2007.08238,2020,PROMISE12
Prostate Segmentation using 2D Bridged U-net,10.1109/ijcnn.2019.8851908,2019,PROMISE12
Self-Paced Learning for Automatic Prostate Segmentation on MR Images with Hierarchical Boundary Sensitive Network,10.1109/rcar49640.2020.9303035,2020,PROMISE12
Beyond pixel-wise supervision for segmentation: A few global shape  descriptors might be surprisingly good!,10.48550/arxiv.2105.00859,2021,PROMISE12
Self-Adaptive 2D-3D Ensemble of Fully Convolutional Networks for Medical  Image Segmentation,10.48550/arxiv.1907.11587,2019,PROMISE12
Estimating Model Performance Under Domain Shifts with Class-Specific Confidence Scores,10.1007/978-3-031-16449-1_66,2022,PROMISE12
Learning towards Synchronous Network Memorizability and Generalizability  for Continual Segmentation across Multiple Sites,10.48550/arxiv.2206.06813,2022,PROMISE12
Multiscale transunet + + : dense hybrid U-Net with transformer for medical image segmentation,10.1007/s11760-021-02115-w,None,PROMISE12
DRA U-Net: An Attention based U-Net Framework for 2D Medical Image Segmentation,10.1109/bigdata52589.2021.9672031,2021,PROMISE12
Prostate Segmentation using 2D Bridged U-net,10.48550/arxiv.1807.04459,2018,PROMISE12
MaxStyle: Adversarial Style Composition for Robust Medical Image  Segmentation,10.48550/arxiv.2206.01737,2022,PROMISE12
Incremental Learning Meets Transfer Learning: Application to Multi-site  Prostate MRI Segmentation,10.48550/arxiv.2206.01369,2022,PROMISE12
Integration of Dynamic Multi-Atlas and Deep Learning Techniques to Improve Segmentation of the Prostate in MR Images,10.1142/s0219467822500310,2021,PROMISE12
Development of Conditional Random Field Insert for UNet-based Zonal  Prostate Segmentation on T2-Weighted MRI,10.48550/arxiv.2002.06330,2020,PROMISE12
A quantitative analysis of two-dimensional manually segmented transrectal ultrasound axial images in planning high dose rate brachytherapy for prostate cancer,10.2298/vsp150901231d,2017,PROMISE12
Fully Automatic Multispectral MR Image Segmentation of Prostate Gland Based on the Fuzzy C-Means Clustering Algorithm,10.1007/978-3-319-56904-8_3,2017,PROMISE12
Attention deep residual networks for MR image analysis,10.1007/s00521-020-05083-3,2020,PROMISE12
Explainable AI for CNN-based Prostate Tumor Segmentation in Multi-parametric MRI Correlated to Whole Mount Histopathology,10.21203/rs.3.rs-1225229/v1,2022,PROMISE12
Invariant Content Synergistic Learning for Domain Generalization on Medical Image Segmentation,10.1109/bibm55620.2022.9995034,2022,PROMISE12
Incremental Learning Meets Transfer Learning: Application to Multi-site Prostate MRI Segmentation,10.1007/978-3-031-18523-6_1,2022,PROMISE12
Swarm Intelligence and Machine Learning Algorithms for Cancer Diagnosis,10.1201/9781003240037-3,2022,PROMISE12
A deep learning-based method for prostate segmentation in T2-weighted  magnetic resonance imaging,10.48550/arxiv.1901.09462,2019,PROMISE12
Database Acquisition for the Lung Cancer Computer Aided Diagnostic Systems,10.23919/fruct48121.2019.8981537,2019,PROMISE12
Radiomics: A New Biomedical Workflow to Create a Predictive Model,10.1007/978-3-030-52791-4_22,2020,PROMISE12
Estimating Model Performance under Domain Shifts with Class-Specific  Confidence Scores,10.48550/arxiv.2207.09957,2022,PROMISE12
Context-aware virtual adversarial training for anatomically-plausible  segmentation,10.48550/arxiv.2107.05532,2021,PROMISE12
Bounding boxes for weakly supervised segmentation: Global constraints  get close to full supervision,10.48550/arxiv.2004.06816,2020,PROMISE12
SmartPaint: a tool for interactive segmentation of medical volume images,10.1080/21681163.2014.960535,2014,PROMISE12
Prostate Segmentation via Dynamic Fusion Model,10.1007/s13369-021-06502-w,2022,PROMISE12
Hybrid descriptive‐inferential method for key feature selection in prostate cancer radiomics,10.1002/asmb.2642,2021,PROMISE12
MRF-UNets: Searching UNet with Markov Random Fields,10.48550/arxiv.2207.06168,2022,PROMISE12
Isolated Pulmonary Nodules Characteristics Detection Based on CT Images,10.1109/access.2019.2951762,2019,PROMISE12
C-CAM: Causal CAM for Weakly Supervised Semantic Segmentation on Medical Image,10.1109/cvpr52688.2022.01138,2022,PROMISE12
Mixup (Sample Pairing) Can Improve the Performance of Deep Segmentation Networks,10.2478/jaiscr-2022-0003,2021,PROMISE12
Bidirectional Pyramid Networks for Semantic Segmentation,10.1007/978-3-030-69525-5_39,2021,PROMISE12
A novel prostate segmentation method: triple fusion model with hybrid loss,10.1007/s00521-022-07188-3,2022,PROMISE12
Unet based Xception Model for Prostate Cancer Segmentation from MRI Images,10.1007/s11042-021-11334-9,2021,PROMISE12
Densely Dilated Spatial Pooling Convolutional Network using benign loss  functions for imbalanced volumetric prostate segmentation,10.48550/arxiv.1801.10517,2018,PROMISE12
Interactive Medical Image Segmentation via Point-Based Interaction and  Sequential Patch Learning,10.48550/arxiv.1804.10481,2018,PROMISE12
Dilated Volumetric Network: an Enhanced Fully Convolutional Network for Volumetric Prostate Segmentation from Magnetic Resonance Imaging,10.1134/s1054661821020024,2021,PROMISE12
Computer-aided diagnosis of clinically significant prostate cancer from MRI images using sparse autoencoder and random forest classifier,10.1016/j.bbe.2018.06.009,2018,PROMISE12
Single-domain Generalization in Medical Image Segmentation via Test-time  Adaptation from Shape Dictionary,10.48550/arxiv.2206.14467,2022,PROMISE12
Automatic Magnetic Resonance Image Prostate Segmentation Based on Adaptive Feature Learning Probability Boosting Tree Initialization and CNN-ASM Refinement,10.1109/access.2017.2781278,2018,PROMISE12
Prostate lesion segmentation in MR images using radiomics based deeply supervised U-Net,10.1016/j.bbe.2020.07.011,2020,PROMISE12
EvoU-Net,10.1145/3341105.3373856,2020,PROMISE12
On Computer-Aided Diagnosis of Prostate Cancer from MRI using Machine Intelligence Techniques,10.1109/icecct.2019.8869533,2019,PROMISE12
CateNorm: Categorical Normalization for Robust Medical Image  Segmentation,10.48550/arxiv.2103.15858,2021,PROMISE12
Measurement of Prostate Volume with MRI (A Guide for the Perplexed): Biproximate Method with Analysis of Precision and Accuracy,10.1101/856542,2019,PROMISE12
IB-U-Nets: Improving medical image segmentation tasks with 3D Inductive  Biased kernels,10.48550/arxiv.2210.15949,2022,PROMISE12
Self-Paced Contrastive Learning for Semi-supervised Medical Image  Segmentation with Meta-labels,10.48550/arxiv.2107.13741,2021,PROMISE12
ProSegNet: A New Network of Prostate Segmentation Based on MR Images,10.1109/access.2021.3096665,2021,PROMISE12
Leveraging Image Complexity in Macro-Level Neural Network Design for Medical Image Segmentation,10.21203/rs.3.rs-1833303/v1,2022,PROMISE12
Weakly Supervised Volumetric Segmentation via Self-taught Shape  Denoising Model,10.48550/arxiv.2104.13082,2021,PROMISE12
DVNet: A Memory-Efficient Three-Dimensional CNN for Large-Scale  Neurovascular Reconstruction,10.48550/arxiv.2002.01568,2020,PROMISE12
Computer-aided diagnosis and decision-making system for medical data analysis: A case study on prostate MR images,10.1016/j.jmse.2020.01.002,2019,PROMISE12
Automatic segmentation of 3D prostate MR images with iterative localization refinement,10.1016/j.dsp.2019.102649,2020,PROMISE12
Open-source software platform for medical image segmentation applications,10.1117/12.2283487,2017,PROMISE12
Introduction to Medical Image Registration with DeepReg Between Old and  New,10.48550/arxiv.2009.01924,2020,PROMISE12
MRI Pulse Sequence Integration for Deep-Learning Based Brain Metastasis  Segmentation,10.48550/arxiv.1912.08775,2019,PROMISE12
Adaptive Class Weight based Dual Focal Loss for Improved Semantic  Segmentation,10.48550/arxiv.1909.11932,2019,PROMISE12
A Volumetric Convolutional Neural Network for Brain Tumor Segmentation,10.48550/arxiv.1811.02654,2018,PROMISE12
Leveraging Image Complexity in Macro-Level Neural Network Design for  Medical Image Segmentation,10.48550/arxiv.2112.11065,2021,PROMISE12
Discretely-constrained deep network for weakly supervised segmentation,10.48550/arxiv.1908.05770,2019,PROMISE12
Deep Attentive Features for Prostate Segmentation in 3D Transrectal  Ultrasound,10.48550/arxiv.1907.01743,2019,PROMISE12
NAS-Unet: Neural Architecture Search for Medical Image Segmentation,10.1109/access.2019.2908991,2019,PROMISE12
Chapter 4 Computer-aided knee joint MR image segmentation—An overview,10.1016/b978-0-323-99031-8.00011-9,2022,PROMISE12
Automated volumetric and statistical shape assessment of cam-type  morphology of the femoral head-neck region from 3D magnetic resonance images,10.48550/arxiv.2112.02723,2021,PROMISE12
Atlas registration and ensemble deep convolutional neural network-based prostate segmentation using magnetic resonance imaging,10.1016/j.neucom.2017.09.084,2018,PROMISE12
Hierarchical prostate MRI segmentation via level set clustering with shape prior,10.1016/j.neucom.2016.12.071,2017,PROMISE12
Lifelong nnUNet: a framework for standardized medical continual learning,10.21203/rs.3.rs-1582100/v1,2022,PROMISE12
Multimodal Generalized Zero Shot Learning for Gleason Grading using  Self-Supervised Learning,10.48550/arxiv.2111.07646,2021,PROMISE12
FedDG: Federated Domain Generalization on Medical Image Segmentation via Episodic Learning in Continuous Frequency Space,10.1109/cvpr46437.2021.00107,2021,PROMISE12
Anisotropic 3D Multi-Stream CNN for Accurate Prostate Segmentation from  Multi-Planar MRI,10.48550/arxiv.2009.11120,2020,PROMISE12
Deep Neural Networks for Surface Segmentation Meet Conditional Random  Fields,10.48550/arxiv.1906.04714,2019,PROMISE12
An Improved U-Net for Human Sperm Head Segmentation,10.1007/s11063-021-10643-2,2021,PROMISE12
Domain Generalization for Medical Image Segmentation via Hierarchical  Consistency Regularization,10.48550/arxiv.2109.05742,2021,PROMISE12
Deep learning in magnetic resonance prostate segmentation: A review and  a new perspective,10.48550/arxiv.2011.07795,2020,PROMISE12
Beyond CNNs: Exploiting Further Inherent Symmetries in Medical Image  Segmentation,10.48550/arxiv.2207.14472,2022,PROMISE12
SK-Unet: An Improved U-Net Model With Selective Kernel for the Segmentation of LGE Cardiac MR Images,10.1109/jsen.2021.3056131,2021,PROMISE12
3-D Prostate MR and TRUS Images Detection and Segmentation for Puncture Biopsy,10.1109/tim.2022.3192292,2022,PROMISE12
Causality-inspired Single-source Domain Generalization for Medical Image  Segmentation,10.48550/arxiv.2111.12525,2021,PROMISE12
Constrained Deep Networks: Lagrangian Optimization via Log-Barrier  Extensions,10.48550/arxiv.1904.04205,2019,PROMISE12
FedDG: Federated Domain Generalization on Medical Image Segmentation via  Episodic Learning in Continuous Frequency Space,10.48550/arxiv.2103.06030,2021,PROMISE12
Tele-Operated MRI-Guided Needle Insertion for Prostate Interventions,10.1142/s2424905x18420035,2019,PROMISE12
An Automatic Prostate Surgical Region Reconstruction Method Based on Multilevel Learning,10.1109/tim.2022.3192862,2022,PROMISE12
Comparison of automated segmentation techniques for magnetic resonance images of the prostate,10.21203/rs.3.rs-1850296/v1,2022,PROMISE12
IOP-FL: Inside-Outside Personalization for Federated Medical Image  Segmentation,10.48550/arxiv.2204.08467,2022,PROMISE12
Robust Resolution-Enhanced Prostate Segmentation in Magnetic Resonance and Ultrasound Images through Convolutional Neural Networks,10.3390/app11020844,2021,PROMISE12
Feature-Based Deformable Registration Using Minimal Spanning Tree for Prostate MR Segmentation,10.1109/access.2019.2943485,2019,PROMISE12
ProCDet: A New Method for Prostate Cancer Detection Based on MR Images,10.1109/access.2021.3114733,2021,PROMISE12
Brain tumor detection based on hybrid deep neural network in MRI by adaptive squirrel search optimization,10.1007/s11042-020-09810-9,2020,PROMISE12
Accurate Lung Nodules Segmentation with Detailed Representation Transfer  and Soft Mask Supervision,10.48550/arxiv.2007.14556,2020,PROMISE12
Computer-Aided Knee Joint Magnetic Resonance Image Segmentation - A  Survey,10.48550/arxiv.1802.04894,2018,PROMISE12
Prototypical few-shot segmentation for cross-institution male pelvic  structures with spatial registration,10.48550/arxiv.2209.05160,2022,PROMISE12
3D multi-scale discriminative network with multi-directional edge loss for prostate zonal segmentation in bi-parametric MR images,10.1016/j.neucom.2020.07.116,2020,PROMISE12
Automated Prostate Image Recognition and Segmentation,10.1201/9780429434334-14,2018,PROMISE12
Calibrating Segmentation Networks with Margin-based Label Smoothing,10.48550/arxiv.2209.09641,2022,PROMISE12
Learning multi-scale synergic discriminative features for prostate image segmentation,10.1016/j.patcog.2022.108556,2022,PROMISE12
HarmoFL: Harmonizing Local and Global Drifts in Federated Learning on  Heterogeneous Medical Images,10.48550/arxiv.2112.10775,2021,PROMISE12
Model-based segmentation using neural network-based boundary detectors: Application to prostate and heart segmentation in MR images,10.1016/j.mlwa.2021.100078,2021,PROMISE12
Annotation-efficient deep learning for automatic medical image  segmentation,10.48550/arxiv.2012.04885,2020,PROMISE12
MS-Net: Multi-Site Network for Improving Prostate Segmentation with  Heterogeneous MRI Data,10.48550/arxiv.2002.03366,2020,PROMISE12
DLTTA: Dynamic Learning Rate for Test-time Adaptation on Cross-domain  Medical Images,10.48550/arxiv.2205.13723,2022,PROMISE12
