name,DOI,publication_year,dataset_used,task
None,10.1093/braincomms/fcab289,2021,BRATS,Brain
None,10.3390/app112311191,2021,BRATS,Brain
None,10.3390/cancers13235921,2021,BRATS,Brain
None,10.1016/j.cmpb.2021.106539,2022,BRATS,Brain
None,10.1186/s12911-021-01687-4,2021,BRATS,Brain
None,10.1016/j.mlwa.2021.100212,2022,BRATS,Brain
None,10.1007/s11831-021-09676-6,2021,BRATS,Brain
None,10.1016/j.knosys.2021.107692,2021,BRATS,Brain
None,10.1007/s40747-021-00563-y,2021,BRATS,Brain
None,10.3390/cancers13215546,2021,BRATS,Brain
None,10.3390/diagnostics11112043,2021,BRATS,Brain
None,10.3390/computers10110139,2021,BRATS,Brain
None,10.1007/s11042-021-11591-8,2021,BRATS,Brain
None,10.1155/2021/9356452,2021,BRATS,Brain
None,10.3390/s21217018,2021,BRATS,Brain
None,10.1016/j.bspc.2021.103232,2022,BRATS,Brain
None,10.1088/1361-6560/ac30a1,2021,BRATS,Brain
None,10.1016/j.media.2021.102259,2022,BRATS,Brain
None,10.3390/diagnostics11101856,2021,BRATS,Brain
None,10.1016/j.ins.2021.10.005,2022,BRATS,Brain
None,10.23919/ccc52363.2021.9550256,2021,BRATS,Brain
None,10.1016/j.compmedimag.2021.102026,2022,BRATS,Brain
None,10.3390/jimaging7120269,2021,BRATS,Brain
None,10.3174/ajnr.a7363,2021,BRATS,Brain
None,10.1002/ima.22671,2021,BRATS,Brain
None,10.1002/ima.22682,2021,BRATS,Brain
None,10.1088/1361-6560/ac39e5,2021,BRATS,Brain
None,10.1007/978-3-030-91415-8_31,2021,BRATS,Brain
None,10.1002/ima.22677,2021,BRATS,Brain
None,10.1007/s11517-021-02464-1,2021,BRATS,Brain
None,10.3233/jifs-211879,2021,BRATS,Brain
None,10.2200/s01127ed1v01y202109cov019,2021,BRATS,Brain
None,10.1007/978-981-16-5301-8_24,2021,BRATS,Brain
None,10.1016/j.media.2021.102265,2022,BRATS,Brain
None,10.1007/s42979-021-00624-6,2021,BRATS,Brain
None,10.1088/1742-6596/1944/1/012011,2021,BRATS,Brain
None,10.1136/bmjopen-2020-043665,2021,BRATS,Brain
None,10.1038/s41598-021-89686-3,2021,BRATS,Brain
None,10.1038/s41598-021-90428-8,2021,BRATS,Brain
None,10.1038/s41598-021-90555-2,2021,BRATS,Brain
None,10.1002/jemt.23694,2021,BRATS,Brain
None,10.1007/s11831-021-09559-w,2021,BRATS,Brain
None,10.1007/s11831-021-09572-z,2021,BRATS,Brain
None,10.1155/2021/6681202,2021,BRATS,Brain
None,10.1016/b978-0-12-821777-1.00007-0,2021,BRATS,Brain
None,10.1186/s12880-021-00639-8,2021,BRATS,Brain
None,10.1016/j.bspc.2021.102841,2021,BRATS,Brain
None,10.1007/s00521-021-06134-z,2021,BRATS,Brain
None,10.1007/s11222-020-09988-w,2021,BRATS,Brain
None,10.1007/978-3-030-71975-3_8,2021,BRATS,Brain
None,10.1007/978-3-030-72084-1_22,2021,BRATS,Brain
None,10.1007/978-3-030-72084-1_33,2021,BRATS,Brain
None,10.1007/978-3-030-72084-1_36,2021,BRATS,Brain
None,10.1007/978-3-030-72084-1_38,2021,BRATS,Brain
None,10.1007/978-3-030-72084-1_39,2021,BRATS,Brain
None,10.1007/978-3-030-72084-1_4,2021,BRATS,Brain
None,10.1007/978-3-030-72084-1_41,2021,BRATS,Brain
None,10.1007/978-3-030-72084-1_46,2021,BRATS,Brain
None,10.1007/978-3-030-72087-2_2,2021,BRATS,Brain
None,10.1007/978-3-030-72087-2_26,2021,BRATS,Brain
None,10.1007/978-3-030-72087-2_35,2021,BRATS,Brain
None,10.1007/978-3-030-72087-2_7,2021,BRATS,Brain
None,10.1007/978-3-030-72087-2_8,2021,BRATS,Brain
None,10.1016/j.ejmp.2021.04.016,2021,BRATS,Brain
None,10.1016/j.ejmp.2021.05.003,2021,BRATS,Brain
None,10.1007/s11042-020-10487-3,2021,BRATS,Brain
None,10.1016/j.matpr.2021.03.303,2021,BRATS,Brain
None,10.1002/ima.22557,2021,BRATS,Brain
None,10.1002/ima.22571,2021,BRATS,Brain
None,10.1002/ima.22615,2021,BRATS,Brain
None,10.1002/ima.22639,2021,BRATS,Brain
None,10.1016/j.compbiomed.2021.104320,2021,BRATS,Brain
None,10.1016/j.compbiomed.2021.104410,2021,BRATS,Brain
None,10.1093/noajnl/vdaa092,2020,BRATS,Brain
None,10.1093/noajnl/vdab004,2021,BRATS,Brain
None,10.1007/s11042-021-10915-y,2021,BRATS,Brain
None,10.1016/j.irbm.2021.06.003,2021,BRATS,Brain
None,10.1007/s00371-020-02054-6,2021,BRATS,Brain
None,10.1007/s00371-021-02077-7,2021,BRATS,Brain
None,10.1049/cvi2.12035,2021,BRATS,Brain
None,10.1016/j.mri.2021.05.005,2021,BRATS,Brain
None,10.1007/978-3-030-66218-9_16,2021,BRATS,Brain
None,10.3934/mbe.2021251,2021,BRATS,Brain
None,10.3174/ajnr.a6982,2021,BRATS,Brain
None,10.3390/cancers13061415,2021,BRATS,Brain
None,10.1016/j.jneumeth.2021.109296,2021,BRATS,Brain
None,10.3390/cancers13184674,2021,BRATS,Brain
None,10.1002/mp.15026,2021,BRATS,Brain
None,10.1002/mp.15026,2021,BRATS,Brain
None,10.1002/mp.15026,2021,BRATS,Brain
None,10.1002/mp.15026,2021,BRATS,Brain
None,10.1007/978-3-030-87193-2_11,2021,BRATS,Brain
None,10.1007/978-3-030-87196-3_4,2021,BRATS,Brain
None,10.1007/978-3-030-87202-1_21,2021,BRATS,Brain
None,10.1007/978-3-030-87231-1_15,2021,BRATS,Brain
None,10.32628/cseit217412,2021,BRATS,Brain
None,10.1007/s11042-021-11273-5,2021,BRATS,Brain
None,10.1016/j.media.2021.102208,2021,BRATS,Brain
None,10.1007/978-981-16-3880-0_6,2021,BRATS,Brain
None,10.3390/app11167488,2021,BRATS,Brain
None,10.1007/978-3-030-87602-9_14,2021,BRATS,Brain
None,10.1016/j.media.2021.102200,2021,BRATS,Brain
None,10.1007/978-3-030-87589-3_34,2021,BRATS,Brain
None,10.1007/978-3-030-87735-4_7,2021,BRATS,Brain
None,10.31202/ecjse.924446,2021,BRATS,Brain
None,10.3934/mbe.2021401,2021,BRATS,Brain
None,10.1007/978-3-030-87199-4_56,2021,BRATS,Brain
None,10.1049/cvi2.12065,2021,BRATS,Brain
None,10.1016/j.bspc.2021.103077,2022,BRATS,Brain
None,10.1007/s42600-021-00168-x,2021,BRATS,Brain
None,10.1002/mp.15195,2021,BRATS,Brain
None,10.1016/j.imu.2021.100713,2021,BRATS,Brain
None,10.5812/iranjradiol.109181,2021,BRATS,Brain
None,10.1007/s11042-021-11225-z,2021,BRATS,Brain
None,10.1007/978-981-16-4284-5_56,2021,BRATS,Brain
None,10.1002/ima.22638,2021,BRATS,Brain
None,10.1007/s10278-021-00507-5,2021,BRATS,Brain
None,10.1007/978-3-030-87196-3_51,2021,BRATS,Brain
None,10.1142/s0129065721500374,2021,BRATS,Brain
None,10.1007/978-3-030-87193-2_13,2021,BRATS,Brain
None,10.1007/978-3-030-87193-2_64,2021,BRATS,Brain
None,10.1007/978-3-030-87196-3_18,2021,BRATS,Brain
None,10.1007/978-3-030-87199-4_17,2021,BRATS,Brain
None,10.1007/978-3-030-87199-4_5,2021,BRATS,Brain
None,10.1007/978-3-030-87586-2_9,2021,BRATS,Brain
None,10.1016/j.neuroimage.2021.118568,2021,BRATS,Brain
None,10.1155/2021/3741104,2021,BRATS,Brain
None,10.1109/icpr.2018.8545105,2018,BRATS,Brain
None,10.1109/trpms.2018.2883437,2019,BRATS,Brain
None,10.1109/jproc.2022.3141367,2022,BRATS,Brain
None,10.1109/msp.2019.2900993,2019,BRATS,Brain
None,10.1109/punecon.2018.8745420,2018,BRATS,Brain
None,10.1109/icacccn.2018.8748614,2018,BRATS,Brain
None,10.1117/12.2607895,2022,BRATS,Brain
None,10.1016/j.cmpb.2022.107165,2022,BRATS,Brain
None,10.1016/j.cmpb.2022.107165,2022,BRATS,Brain
None,10.1109/mlise57402.2022.00025,2022,BRATS,Brain
None,10.1097/rct.0000000000001386,2022,BRATS,Brain
None,10.1109/prai55851.2022.9904066,2022,BRATS,Brain
None,10.1007/978-3-031-18910-4_26,2022,BRATS,Brain
None,10.1007/978-3-031-17266-3_11,2022,BRATS,Brain
None,10.3389/fnimg.2022.977491,2022,BRATS,Brain
None,10.1007/978-3-031-16980-9_8,2022,BRATS,Brain
None,10.1007/978-3-031-17027-0_10,2022,BRATS,Brain
None,10.1016/j.patcog.2022.109052,2022,BRATS,Brain
None,10.1016/j.patcog.2022.109052,2023,BRATS,Brain
None,10.1016/j.patcog.2022.109052,2022,BRATS,Brain
None,10.1016/j.patcog.2022.109052,2023,BRATS,Brain
None,10.1109/access.2022.3204276,2022,BRATS,Brain
None,10.1016/b978-0-32-399851-2.00028-4,2023,BRATS,Brain
None,10.4018/ijsi.309721,2022,BRATS,Brain
None,10.1049/ipr2.12642,2022,BRATS,Brain
None,10.1007/s11548-022-02619-x,2022,BRATS,Brain
None,10.1016/j.neucom.2022.07.070,2022,BRATS,Brain
None,10.1007/s11036-022-02021-6,2022,BRATS,Brain
None,10.1109/embc48229.2022.9871627,2022,BRATS,Brain
None,10.1109/embc48229.2022.9871639,2022,BRATS,Brain
None,10.1016/j.compbiomed.2022.105917,2022,BRATS,Brain
None,10.1109/nss/mic44867.2021.9875455,2021,BRATS,Brain
None,10.32350/bsr.42.05,2022,BRATS,Brain
None,10.1109/tetci.2022.3146965,2022,BRATS,Brain
None,10.1109/tetci.2022.3146965,2022,BRATS,Brain
None,10.1007/978-3-031-16203-9_28,2022,BRATS,Brain
None,10.3389/fninf.2022.919779,2022,BRATS,Brain
None,10.1016/j.bspc.2022.104112,2023,BRATS,Brain
None,10.1016/j.neuri.2022.100105,2022,BRATS,Brain
None,10.3390/biomedinformatics2030031,2022,BRATS,Brain
None,10.1007/978-3-031-16760-7_4,2022,BRATS,Brain
None,10.1016/j.media.2022.102628,2022,BRATS,Brain
None,10.1016/j.media.2022.102628,2023,BRATS,Brain
None,10.1016/j.media.2022.102628,2022,BRATS,Brain
None,10.1016/j.media.2022.102628,2023,BRATS,Brain
None,10.3390/medicina58081090,2022,BRATS,Brain
None,10.3390/app12168103,2022,BRATS,Brain
None,10.3390/cancers14163897,2022,BRATS,Brain
None,10.1109/cvpr52688.2022.01826,2022,BRATS,Brain
None,10.1109/elmar55880.2022.9899815,2022,BRATS,Brain
None,10.1109/cvpr52688.2022.02019,2022,BRATS,Brain
None,10.2478/ausi-2022-0004,2022,BRATS,Brain
None,10.3389/fonc.2022.969907,2022,BRATS,Brain
None,10.1109/cvprw56347.2022.00198,2022,BRATS,Brain
None,10.23919/annsim55834.2022.9859317,2022,BRATS,Brain
None,10.1007/978-3-031-16443-9_9,2022,BRATS,Brain
None,10.1007/978-3-031-16437-8_27,2022,BRATS,Brain
None,10.1007/978-3-031-16443-9_11,2022,BRATS,Brain
None,10.1007/978-3-031-16443-9_18,2022,BRATS,Brain
None,10.1007/978-3-031-16443-9_24,2022,BRATS,Brain
None,10.1007/978-3-031-16443-9_60,2022,BRATS,Brain
None,10.1007/978-3-031-16446-0_38,2022,BRATS,Brain
None,10.1007/978-3-031-16446-0_64,2022,BRATS,Brain
None,10.1007/978-3-031-16452-1_4,2022,BRATS,Brain
None,10.3389/fnins.2022.1009581,2022,BRATS,Brain
None,10.3389/fonc.2022.950706,2022,BRATS,Brain
None,10.1109/tnnls.2021.3062754,2021,BRATS,Brain
None,10.1101/2022.07.28.22277288,2022,BRATS,Brain
None,10.3390/diagnostics12081878,2022,BRATS,Brain
None,10.1002/ima.22804,2022,BRATS,Brain
None,10.1007/978-3-031-16443-9_14,2022,BRATS,Brain
None,10.1007/978-3-031-16443-9_39,2022,BRATS,Brain
None,10.1007/978-3-031-16443-9_51,2022,BRATS,Brain
None,10.1007/978-3-031-16443-9_56,2022,BRATS,Brain
None,10.1007/978-3-031-16443-9_7,2022,BRATS,Brain
None,10.1007/978-3-031-16452-1_48,2022,BRATS,Brain
None,10.1007/978-3-031-16452-1_65,2022,BRATS,Brain
None,10.1109/vlsid2022.2022.00042,2022,BRATS,Brain
None,10.1002/acm2.13758,2022,BRATS,Brain
None,10.1007/978-3-031-16446-0_45,2022,BRATS,Brain
None,10.1007/978-3-031-16446-0_34,2022,BRATS,Brain
None,10.1007/978-3-031-16446-0_47,2022,BRATS,Brain
None,10.1007/978-3-031-16446-0_67,2022,BRATS,Brain
None,10.3390/s22187007,2022,BRATS,Brain
None,10.1080/03772063.2022.2098182,2022,BRATS,Brain
None,10.1148/ryai.210243,2022,BRATS,Brain
None,10.1136/bmjopen-2021-059000,2022,BRATS,Brain
None,10.1016/j.bspc.2022.104037,2023,BRATS,Brain
None,10.1007/978-3-031-16852-9_7,2022,BRATS,Brain
None,10.1109/tim.2022.3198765,2022,BRATS,Brain
None,10.1002/mp.15933,2022,BRATS,Brain
None,10.1007/978-3-031-13829-4_5,2022,BRATS,Brain
None,10.1007/978-3-031-13870-6_63,2022,BRATS,Brain
None,10.1016/j.eswa.2022.118833,2023,BRATS,Brain
None,10.1007/s00330-022-09113-7,2022,BRATS,Brain
None,10.1109/embc48229.2022.9871529,2022,BRATS,Brain
None,10.1109/embc48229.2022.9871685,2022,BRATS,Brain
None,10.1148/radiol.212386,2022,BRATS,Brain
None,10.1007/s10278-022-00655-2,2022,BRATS,Brain
None,10.3390/electronics11162616,2022,BRATS,Brain
None,10.1016/j.radi.2021.07.012,2021,BRATS,Brain
None,10.3390/electronics10172132,2021,BRATS,Brain
None,10.1016/j.artmed.2021.102180,2021,BRATS,Brain
None,10.1007/978-3-030-58080-3_293-1,2021,BRATS,Brain
None,10.1007/978-3-030-75506-5_63,2021,BRATS,Brain
None,10.1016/j.compmedimag.2021.101973,2021,BRATS,Brain
None,10.3390/electronics10161962,2021,BRATS,Brain
None,10.1109/icassp43922.2022.9747623,2022,BRATS,Brain
None,10.1007/s00521-022-07422-y,2022,BRATS,Brain
None,10.1109/ici53355.2022.9786905,2022,BRATS,Brain
None,10.1109/icrai54018.2021.9651367,2021,BRATS,Brain
None,10.1109/ivcnz54163.2021.9653349,2021,BRATS,Brain
None,10.1080/03772063.2022.2098184,2022,BRATS,Brain
None,10.1109/access.2020.3020369,2020,BRATS,Brain
None,10.3389/fnins.2022.916818,2022,BRATS,Brain
None,10.3389/fonc.2022.873268,2022,BRATS,Brain
None,10.1109/icassp39728.2021.9414132,2021,BRATS,Brain
None,10.1109/jbhi.2021.3094578,2021,BRATS,Brain
None,10.1109/jbhi.2021.3095476,2021,BRATS,Brain
None,10.1109/tmi.2021.3079709,2021,BRATS,Brain
None,10.1109/iconat53423.2022.9725929,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_16,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_25,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_33,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_7,2022,BRATS,Brain
None,10.1109/icip.2018.8451682,2018,BRATS,Brain
None,10.1007/978-3-031-09002-8_10,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_11,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_13,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_14,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_15,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_17,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_18,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_19,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_2,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_20,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_21,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_22,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_28,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_29,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_3,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_30,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_31,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_32,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_38,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_4,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_43,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_6,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_8,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_9,2022,BRATS,Brain
None,10.1016/j.neuroimage.2022.119486,2022,BRATS,Brain
None,10.1109/ichi.2018.00091,2018,BRATS,Brain
None,10.1016/j.irbm.2022.05.002,2022,BRATS,Brain
None,10.1109/iementech.2018.8465342,2018,BRATS,Brain
None,10.1109/iementech.2018.8465390,2018,BRATS,Brain
None,10.1016/j.media.2022.102526,2022,BRATS,Brain
None,10.1109/jbhi.2021.3122328,2021,BRATS,Brain
None,10.1155/2022/3514988,2022,BRATS,Brain
None,10.1117/12.2611622,2022,BRATS,Brain
None,10.1109/icee55646.2022.9827132,2022,BRATS,Brain
None,10.1109/icee55646.2022.9827274,2022,BRATS,Brain
None,10.1109/access.2021.3130035,2021,BRATS,Brain
None,10.1109/tmi.2021.3130469,2021,BRATS,Brain
None,10.1109/access.2019.2939389,2019,BRATS,Brain
None,10.1155/2022/5641727,2022,BRATS,Brain
None,10.1109/ijcnn.2018.8489105,2018,BRATS,Brain
None,10.1109/ijcnn.2018.8489255,2018,BRATS,Brain
None,10.1109/iceca.2018.8474926,2018,BRATS,Brain
None,10.3390/brainsci12060797,2022,BRATS,Brain
None,10.1002/ima.22783,2022,BRATS,Brain
None,10.1016/j.bspc.2022.103907,2022,BRATS,Brain
None,10.1016/j.neucom.2022.06.058,2022,BRATS,Brain
None,10.1109/access.2022.3184113,2022,BRATS,Brain
None,10.3389/fnins.2022.911065,2022,BRATS,Brain
None,10.1109/cvpr46437.2021.00106,2021,BRATS,Brain
None,10.1109/cvpr46437.2021.00245,2021,BRATS,Brain
None,10.1109/rteict52294.2021.9573862,2021,BRATS,Brain
None,10.1109/spin52536.2021.9566128,2021,BRATS,Brain
None,10.1109/ipta.2019.8936077,2019,BRATS,Brain
None,10.1109/tmi.2021.3068404,2021,BRATS,Brain
None,10.1109/access.2019.2929365,2019,BRATS,Brain
None,10.1109/access.2019.2958370,2019,BRATS,Brain
None,10.1109/access.2019.2961630,2020,BRATS,Brain
None,10.1109/access.2019.2962750,2020,BRATS,Brain
None,10.1109/ultsym.2019.8925967,2019,BRATS,Brain
None,10.1109/icivc52351.2021.9526932,2021,BRATS,Brain
None,10.1109/icm48031.2019.9021872,2019,BRATS,Brain
None,10.1109/macs48846.2019.9024815,2019,BRATS,Brain
None,10.1007/978-3-031-09002-8_1,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_12,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_26,2022,BRATS,Brain
None,10.1038/s41467-022-30695-9,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_23,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_24,2022,BRATS,Brain
None,10.1007/978-3-031-09002-8_27,2022,BRATS,Brain
None,10.1109/ncc.2019.8732196,2019,BRATS,Brain
None,10.1007/978-3-031-11346-8_17,2022,BRATS,Brain
None,10.1007/978-981-19-0151-5_17,2022,BRATS,Brain
None,10.1109/smc.2019.8914463,2019,BRATS,Brain
None,10.1109/icedss.2018.8544306,2018,BRATS,Brain
None,10.1007/s11831-022-09805-9,2022,BRATS,Brain
None,10.1109/lsp.2022.3198594,2022,BRATS,Brain
None,10.1016/j.imed.2022.07.002,2022,BRATS,Brain
None,10.3390/electronics11162612,2022,BRATS,Brain
None,10.1109/icdh55609.2022.00012,2022,BRATS,Brain
None,10.1515/comp-2022-0242,2022,BRATS,Brain
None,10.1007/978-3-031-17979-2_13,2022,BRATS,Brain
None,10.1002/9781119859048.ch1,2022,BRATS,Brain
None,10.1002/9781119859048.ch9,2022,BRATS,Brain
None,10.1007/978-3-031-17721-7_14,2022,BRATS,Brain
None,10.1007/978-981-19-4676-9_54,2022,BRATS,Brain
None,10.1007/978-3-031-16446-0_73,2022,BRATS,Brain
None,10.1007/978-3-031-16749-2_3,2022,BRATS,Brain
None,10.1007/978-3-031-16749-2_5,2022,BRATS,Brain
None,10.1002/ima.22795,2022,BRATS,Brain
None,10.4103/jmss.jmss_128_21,2022,BRATS,Brain
None,10.1038/s42256-022-00515-2,2022,BRATS,Brain
None,10.1155/2022/7935346,2022,BRATS,Brain
None,10.1016/j.compbiomed.2022.106039,2022,BRATS,Brain
None,10.1109/tensymp54529.2022.9864546,2022,BRATS,Brain
None,10.3390/brainsci12091145,2022,BRATS,Brain
None,10.1016/j.ijar.2022.08.013,2022,BRATS,Brain
None,10.3390/s22176501,2022,BRATS,Brain
None,10.1002/mp.16059,2022,BRATS,Brain
None,10.1117/12.2613331,2022,BRATS,Brain
None,10.1007/978-3-031-00119-2_5,2022,BRATS,Brain
None,10.1109/ijcnn.2019.8852144,2019,BRATS,Brain
None,10.1109/tip.2019.2941265,2019,BRATS,Brain
None,10.1109/comitcon.2019.8862209,2019,BRATS,Brain
None,10.1109/embc.2019.8856297,2019,BRATS,Brain
None,10.1109/embc.2019.8857303,2019,BRATS,Brain
None,10.1109/embc.2019.8857379,2019,BRATS,Brain
None,10.1109/embc.2019.8857794,2019,BRATS,Brain
None,10.1109/iccchina.2019.8855974,2019,BRATS,Brain
None,10.1109/tmi.2019.2945521,2020,BRATS,Brain
None,10.1109/access.2019.2927433,2019,BRATS,Brain
None,10.1109/icabme53305.2021.9604810,2021,BRATS,Brain
None,10.1109/stcr51658.2021.9588847,2021,BRATS,Brain
None,10.1109/tip.2021.3125491,2021,BRATS,Brain
None,10.1109/isbi.2019.8759441,2019,BRATS,Brain
None,10.1109/isbi.2019.8759465,2019,BRATS,Brain
None,10.1109/isbi.2019.8759584,2019,BRATS,Brain
None,10.1109/access.2019.2928975,2019,BRATS,Brain
None,10.1109/icip.2019.8803040,2019,BRATS,Brain
None,10.1109/icip.2019.8803073,2019,BRATS,Brain
None,10.1109/icip.2019.8803077,2019,BRATS,Brain
None,10.1109/icip.2019.8803423,2019,BRATS,Brain
None,10.1109/jbhi.2021.3137603,2022,BRATS,Brain
None,10.1109/access.2020.3000895,2020,BRATS,Brain
None,10.1109/cw52790.2021.00016,2021,BRATS,Brain
None,10.1109/jbhi.2021.3082541,2021,BRATS,Brain
None,10.1109/niles53778.2021.9600556,2021,BRATS,Brain
None,10.1109/ssd52085.2021.9429427,2021,BRATS,Brain
None,10.1109/access.2018.2883957,2019,BRATS,Brain
None,10.1109/icict48043.2020.9112547,2020,BRATS,Brain
None,10.1109/icsp48669.2020.9320972,2020,BRATS,Brain
None,10.1109/trpms.2018.2890359,2019,BRATS,Brain
None,10.1109/access.2022.3141913,2022,BRATS,Brain
None,10.1109/access.2019.2947606,2019,BRATS,Brain
None,10.1109/rbme.2019.2946868,2020,BRATS,Brain
None,10.1109/icaice54393.2021.00008,2021,BRATS,Brain
None,10.1109/isspit.2018.8642622,2018,BRATS,Brain
None,10.1109/itce.2019.8646431,2019,BRATS,Brain
None,10.1186/s12859-022-04794-9,2022,BRATS,Brain
None,10.1007/s00521-022-07388-x,2022,BRATS,Brain
None,10.1109/sami54271.2022.9780855,2022,BRATS,Brain
None,10.3390/cancers14112623,2022,BRATS,Brain
None,10.1007/s11104-022-05565-4,2022,BRATS,Brain
None,10.1038/s41598-022-14983-4,2022,BRATS,Brain
None,10.1117/12.2608120,2022,BRATS,Brain
None,10.1117/12.2611126,2022,BRATS,Brain
None,10.1117/12.2611353,2022,BRATS,Brain
None,10.1117/12.2611802,2022,BRATS,Brain
None,10.1117/12.2611810,2022,BRATS,Brain
None,10.1117/12.2611867,2022,BRATS,Brain
None,10.1117/12.2612287,2022,BRATS,Brain
None,10.1117/12.2612775,2022,BRATS,Brain
None,10.1016/j.bspc.2022.103939,2022,BRATS,Brain
None,10.3389/fphys.2022.878391,2022,BRATS,Brain
None,10.1016/j.bspc.2022.104034,2023,BRATS,Brain
None,10.1007/s00117-022-01051-1,2022,BRATS,Brain
None,10.1007/s11548-022-02738-5,2022,BRATS,Brain
None,10.1109/cbms55023.2022.00030,2022,BRATS,Brain
None,10.1109/cbms55023.2022.00045,2022,BRATS,Brain
None,10.3389/fninf.2022.1006532,2022,BRATS,Brain
None,10.1016/j.bspc.2022.104017,2023,BRATS,Brain
None,10.1016/j.jbi.2022.104173,2022,BRATS,Brain
None,10.1038/s41598-022-18173-0,2022,BRATS,Brain
None,10.1016/j.compbiomed.2022.106079,2022,BRATS,Brain
None,10.1016/j.compbiomed.2022.106093,2022,BRATS,Brain
None,10.1007/978-3-031-15037-1_18,2022,BRATS,Brain
None,10.1007/s00132-022-04293-y,2022,BRATS,Brain
None,10.1007/s11277-022-09989-0,2022,BRATS,Brain
None,10.3389/fnins.2022.1000587,2022,BRATS,Brain
None,10.3390/cancers14184399,2022,BRATS,Brain
None,10.1038/s41598-022-19356-5,2022,BRATS,Brain
None,10.3389/fonc.2022.924245,2022,BRATS,Brain
None,10.1002/mp.15863,2022,BRATS,Brain
None,10.1109/tmi.2022.3164095,2022,BRATS,Brain
None,10.1007/s42979-022-01347-y,2022,BRATS,Brain
None,10.1155/2022/6305748,2022,BRATS,Brain
None,10.1155/2022/5898479,2022,BRATS,Brain
None,10.3389/fgene.2022.937042,2022,BRATS,Brain
None,10.1007/978-981-19-2281-7_47,2022,BRATS,Brain
None,10.1007/s11042-022-13730-1,2022,BRATS,Brain
None,10.1109/jbhi.2022.3185956,2022,BRATS,Brain
None,10.1109/jbhi.2022.3185956,2022,BRATS,Brain
None,10.1109/jbhi.2022.3185956,2022,BRATS,Brain
None,10.1109/jbhi.2022.3185956,2022,BRATS,Brain
None,10.1080/00051144.2022.2103771,2022,BRATS,Brain
None,10.3389/fonc.2022.942511,2022,BRATS,Brain
None,10.3390/s22218201,2022,BRATS,Brain
None,10.1007/978-3-031-18910-4_45,2022,BRATS,Brain
None,10.1007/978-3-031-18910-4_6,2022,BRATS,Brain
None,10.7717/peerj-cs.1090,2022,BRATS,Brain
None,10.23919/ccc55666.2022.9902495,2022,BRATS,Brain
None,10.3390/diagnostics12112765,2022,BRATS,Brain
None,10.1259/bjr.20211232,2022,BRATS,Brain
None,10.1145/3375923.3375948,2019,BRATS,Brain
None,10.1007/978-3-031-18523-6_12,2022,BRATS,Brain
None,10.1007/978-3-031-18523-6_13,2022,BRATS,Brain
None,10.3390/bioengineering9100532,2022,BRATS,Brain
None,10.3390/app122110763,2022,BRATS,Brain
None,10.1038/s41598-022-13739-4,2022,BRATS,Brain
None,10.1016/j.media.2022.102706,2022,BRATS,Brain
None,10.1109/icpr56361.2022.9956705,2022,BRATS,Brain
None,10.1038/s41598-022-15623-7,2022,BRATS,Brain
None,10.1016/j.eswa.2022.119166,2023,BRATS,Brain
None,10.1002/ima.22822,2022,BRATS,Brain
