name,DOI,publication_year,dataset_used
Deep Neural Networks for Surface Segmentation Meet Conditional Random  Fields,10.48550/arxiv.1906.04714,2019,PROMISE12
An Improved U-Net for Human Sperm Head Segmentation,10.1007/s11063-021-10643-2,2021,PROMISE12
Domain Generalization for Medical Image Segmentation via Hierarchical  Consistency Regularization,10.48550/arxiv.2109.05742,2021,PROMISE12
Deep learning in magnetic resonance prostate segmentation: A review and  a new perspective,10.48550/arxiv.2011.07795,2020,PROMISE12
Beyond CNNs: Exploiting Further Inherent Symmetries in Medical Image  Segmentation,10.48550/arxiv.2207.14472,2022,PROMISE12
SK-Unet: An Improved U-Net Model With Selective Kernel for the Segmentation of LGE Cardiac MR Images,10.1109/jsen.2021.3056131,2021,PROMISE12
3-D Prostate MR and TRUS Images Detection and Segmentation for Puncture Biopsy,10.1109/tim.2022.3192292,2022,PROMISE12
Causality-inspired Single-source Domain Generalization for Medical Image  Segmentation,10.48550/arxiv.2111.12525,2021,PROMISE12
Constrained Deep Networks: Lagrangian Optimization via Log-Barrier  Extensions,10.48550/arxiv.1904.04205,2019,PROMISE12
FedDG: Federated Domain Generalization on Medical Image Segmentation via  Episodic Learning in Continuous Frequency Space,10.48550/arxiv.2103.06030,2021,PROMISE12
Tele-Operated MRI-Guided Needle Insertion for Prostate Interventions,10.1142/s2424905x18420035,2019,PROMISE12
An Automatic Prostate Surgical Region Reconstruction Method Based on Multilevel Learning,10.1109/tim.2022.3192862,2022,PROMISE12
Comparison of automated segmentation techniques for magnetic resonance images of the prostate,10.21203/rs.3.rs-1850296/v1,2022,PROMISE12
IOP-FL: Inside-Outside Personalization for Federated Medical Image  Segmentation,10.48550/arxiv.2204.08467,2022,PROMISE12
Robust Resolution-Enhanced Prostate Segmentation in Magnetic Resonance and Ultrasound Images through Convolutional Neural Networks,10.3390/app11020844,2021,PROMISE12
Feature-Based Deformable Registration Using Minimal Spanning Tree for Prostate MR Segmentation,10.1109/access.2019.2943485,2019,PROMISE12
ProCDet: A New Method for Prostate Cancer Detection Based on MR Images,10.1109/access.2021.3114733,2021,PROMISE12
Brain tumor detection based on hybrid deep neural network in MRI by adaptive squirrel search optimization,10.1007/s11042-020-09810-9,2020,PROMISE12
Accurate Lung Nodules Segmentation with Detailed Representation Transfer  and Soft Mask Supervision,10.48550/arxiv.2007.14556,2020,PROMISE12
Computer-Aided Knee Joint Magnetic Resonance Image Segmentation - A  Survey,10.48550/arxiv.1802.04894,2018,PROMISE12
Prototypical few-shot segmentation for cross-institution male pelvic  structures with spatial registration,10.48550/arxiv.2209.05160,2022,PROMISE12
3D multi-scale discriminative network with multi-directional edge loss for prostate zonal segmentation in bi-parametric MR images,10.1016/j.neucom.2020.07.116,2020,PROMISE12
Automated Prostate Image Recognition and Segmentation,10.1201/9780429434334-14,2018,PROMISE12
Calibrating Segmentation Networks with Margin-based Label Smoothing,10.48550/arxiv.2209.09641,2022,PROMISE12
Learning multi-scale synergic discriminative features for prostate image segmentation,10.1016/j.patcog.2022.108556,2022,PROMISE12
HarmoFL: Harmonizing Local and Global Drifts in Federated Learning on  Heterogeneous Medical Images,10.48550/arxiv.2112.10775,2021,PROMISE12
Model-based segmentation using neural network-based boundary detectors: Application to prostate and heart segmentation in MR images,10.1016/j.mlwa.2021.100078,2021,PROMISE12
Annotation-efficient deep learning for automatic medical image  segmentation,10.48550/arxiv.2012.04885,2020,PROMISE12
MS-Net: Multi-Site Network for Improving Prostate Segmentation with  Heterogeneous MRI Data,10.48550/arxiv.2002.03366,2020,PROMISE12
DLTTA: Dynamic Learning Rate for Test-time Adaptation on Cross-domain  Medical Images,10.48550/arxiv.2205.13723,2022,PROMISE12
Convolutional Neural Networks for Prostate Magnetic Resonance Image Segmentation,10.1109/access.2019.2903284,2019,PROMISE12
Boundary-aware Information Maximization for Self-supervised Medical  Image Segmentation,10.48550/arxiv.2202.02371,2022,PROMISE12
Dual Focal Loss to address class imbalance in semantic segmentation,10.1016/j.neucom.2021.07.055,2021,PROMISE12
Distance-based detection of out-of-distribution silent failures for  Covid-19 lung lesion segmentation,10.48550/arxiv.2208.03217,2022,PROMISE12
Terabyte-scale supervised 3D training and benchmarking dataset of the  mouse kidney,10.48550/arxiv.2108.02226,2021,PROMISE12
Optimisation of 2D U-Net Model Components for Automatic Prostate Segmentation on MRI,10.3390/app10072601,2020,PROMISE12
Self-paced and self-consistent co-training for semi-supervised image  segmentation,10.48550/arxiv.2011.00325,2020,PROMISE12
An Evolutionary DenseRes Deep Convolutional Neural Network for Medical Image Segmentation,10.1109/access.2020.3039496,2020,PROMISE12
CDA-Net for Automatic Prostate Segmentation in MR Images,10.3390/app10196678,2020,PROMISE12
Active Contour Model in Deep Learning Era: A Revise and Review,10.1007/978-3-030-40977-7_11,2020,PROMISE12
Confidence Calibration and Predictive Uncertainty Estimation for Deep  Medical Image Segmentation,10.48550/arxiv.1911.13273,2019,PROMISE12
Boosting Semi-supervised Image Segmentation with Global and Local Mutual  Information Regularization,10.48550/arxiv.2103.04813,2021,PROMISE12
Reducing the Hausdorff Distance in Medical Image Segmentation with  Convolutional Neural Networks,10.48550/arxiv.1904.10030,2019,PROMISE12
Test-Time Adaptable Neural Networks for Robust Medical Image  Segmentation,10.48550/arxiv.2004.04668,2020,PROMISE12
A Field of Experts Prior for Adapting Neural Networks at Test Time,10.48550/arxiv.2202.05271,2022,PROMISE12
Diffusion MRI microstructure models with in vivo human brain Connectom  data: results from a multi-group comparison,10.48550/arxiv.1604.07287,2016,PROMISE12
Intelligent Computer-Aided Prostate Cancer Diagnosis Systems: State-of-the-Art and Future Directions,10.1155/2021/9955174,2021,PROMISE12
The use of deep learning in interventional radiotherapy (brachytherapy):  a review with a focus on open source and open data,10.48550/arxiv.2205.07516,2022,PROMISE12
Medical Image Segmentation with 3D Convolutional Neural Networks: A  Survey,10.48550/arxiv.2108.08467,2021,PROMISE12
AdaResU-Net: Multiobjective adaptive convolutional neural network for medical image segmentation,10.1016/j.neucom.2019.01.110,2020,PROMISE12
Medical image analysis based on transformer: A Review,10.48550/arxiv.2208.06643,2022,PROMISE12
Chapter 16 Prospect and adversity of artificial intelligence in urology,10.1016/b978-0-12-821259-2.00016-8,2021,PROMISE12
Deep learning for image-based cancer detection and diagnosis − A survey,10.1016/j.patcog.2018.05.014,2018,PROMISE12
Deep Learning-Based Cancer Detection-Recent Developments Trend and Challenges,10.32604/cmes.2022.018418,2021,PROMISE12
A Semi-Automated Usability Evaluation Framework for Interactive Image  Segmentation Systems,10.48550/arxiv.1909.00482,2019,PROMISE12
Medical image segmentation with 3D convolutional neural networks: A survey,10.1016/j.neucom.2022.04.065,2022,PROMISE12
Learning with Limited Annotations: A Survey on Deep Semi-Supervised  Learning for Medical Image Segmentation,10.48550/arxiv.2207.14191,2022,PROMISE12
Automated Prostate Gland Segmentation Based on an Unsupervised Fuzzy C-Means Clustering Technique Using Multispectral T1w and T2w MR Imaging,10.3390/info8020049,2017,PROMISE12
A survey on U-shaped networks in medical image segmentations,10.1016/j.neucom.2020.05.070,2020,PROMISE12
Source-Free Unsupervised Domain Adaptation: A Survey,10.48550/arxiv.2301.00265,2022,PROMISE12
Current Role and Evolution of MRI Fusion Biopsy for Prostate Cancer,10.1201/9780429434334-5,2018,PROMISE12
Diagnosing Prostate Cancer Based on Deep Learning with a Stacked Nonnegativity Constraint Autoencoder,10.1201/9780429434334-18,2018,PROMISE12
Magnetic Resonance Imaging in the Detection of Prostate Cancer,10.1201/9780429434334-17,2018,PROMISE12
Precision Imaging of Prostate Cancer,10.1201/9780429434334-15,2018,PROMISE12
Current Active Surveillance Protocol for Prostate Cancer,10.1201/9780429434334-3,2018,PROMISE12
MRI Imaging of Seminal Vesicle Invasion (SVI) in Prostate Adenocarcinoma,10.1201/9780429434334-19,2018,PROMISE12
Current Role of Focal Therapy for Prostate Cancer,10.1201/9780429434334-6,2018,PROMISE12
Prostate MRI,10.1201/9780429434334-4,2018,PROMISE12
Transrectal Ultrasound (TRUS)-Guided Prostate Biopsy,10.1201/9780429434334-2,2018,PROMISE12
Computer-Aided Diagnosis Systems for Prostate Cancer Detection,10.1201/9780429434334-10,2018,PROMISE12
Medical image segmentation using deep learning: A survey,10.1049/ipr2.12419,2022,PROMISE12
Medical Image Segmentation Using Deep Learning: A Survey,10.48550/arxiv.2009.13120,2020,PROMISE12
The Liver Tumor Segmentation Benchmark (LiTS),10.48550/arxiv.1901.04056,2019,PROMISE12
Medical Imaging Based Diagnosis Through Machine Learning and Data Analysis,10.1007/978-3-030-69951-2_8,2021,PROMISE12
Recent Automatic Segmentation Algorithms of MRI Prostate Regions: A Review,10.1109/access.2021.3090825,2021,PROMISE12
A review on the use of deep learning for medical images segmentation,10.1016/j.neucom.2022.07.070,2022,PROMISE12
FUTURE-AI: Guiding Principles and Consensus Recommendations for  Trustworthy Artificial Intelligence in Medical Imaging,10.48550/arxiv.2109.09658,2021,PROMISE12
Automated Design of Deep Learning Methods for Biomedical Image  Segmentation,10.48550/arxiv.1904.08128,2019,PROMISE12
Auto-contouring for Image-Guidance and Treatment Planning,10.1007/978-3-030-83047-2_11,2022,PROMISE12
A Systematic Collection of Medical Image Datasets for Deep Learning,10.48550/arxiv.2106.12864,2021,PROMISE12
Domain Adaptation and Representation Transfer 4th MICCAI Workshop DART 2022 Held in Conjunction with MICCAI 2022 Singapore September 22 2022 Proceedings,10.1007/978-3-031-16852-9,2022,PROMISE12
Data synthesis and adversarial networks: A review and meta-analysis in  cancer imaging,10.48550/arxiv.2107.09543,2021,PROMISE12
Deep Reinforcement Learning in Computer Vision: A Comprehensive Survey,10.48550/arxiv.2108.11510,2021,PROMISE12
Deep reinforcement learning in computer vision: a comprehensive survey,10.1007/s10462-021-10061-9,2021,PROMISE12
EPSM 2019 Engineering and Physical Sciences in Medicine,10.1007/s13246-019-00826-6,2020,PROMISE12
Graph-Based Deep Learning for Medical Diagnosis and Analysis: Past  Present and Future,10.48550/arxiv.2105.13137,2021,PROMISE12
A Comprehensive Review of Modern Object Segmentation Approaches,10.1561/0600000097,2022,PROMISE12
Artificial Intelligence in Radiation Therapy First International Workshop AIRT 2019 Held in Conjunction with MICCAI 2019 Shenzhen China October 17 2019 Proceedings,10.1007/978-3-030-32486-5,2019,PROMISE12
Prostate Cancer Imaging An Engineering and Clinical Perspective,10.1201/9780429434334,2018,PROMISE12
Emerging Technologies for Smart Cities Select Proceedings of EGTET 2020,10.1007/978-981-16-1550-4,2021,PROMISE12
Swarm Intelligence and Machine Learning Applications in Healthcare,10.1201/9781003240037,2022,PROMISE12
Graph Learning in Medical Imaging First International Workshop GLMI 2019 Held in Conjunction with MICCAI 2019 Shenzhen China October 17 2019 Proceedings,10.1007/978-3-030-35817-4,2019,PROMISE12
Distributed Collaborative and Federated Learning and Affordable AI and Healthcare for Resource Diverse Global Health Third MICCAI Workshop DeCaF 2022 and Second MICCAI Workshop FAIR 2022 Held in Conjunction with MICCAI 2022 Singapore September 18 and 22 2022 Proceedings,10.1007/978-3-031-18523-6,2022,PROMISE12
Medical Image Computing and Computer Assisted Intervention – MICCAI 2021 24th International Conference Strasbourg France September 27–October 1 2021 Proceedings Part III,10.1007/978-3-030-87199-4,2021,PROMISE12
Nature Methods,10.1038/nde/15487091/2021/18/2,2021,PROMISE12
Medical Image Computing and Computer Assisted Intervention – MICCAI 2022 25th International Conference Singapore September 18–22 2022 Proceedings Part V,10.1007/978-3-031-16443-9,2022,PROMISE12
Medical Image Computing and Computer Assisted Intervention – MICCAI 2018 21st International Conference Granada Spain September 16-20 2018 Proceedings Part IV,10.1007/978-3-030-00937-3,2018,PROMISE12
Domain Adaptation and Representation Transfer and Affordable Healthcare and AI for Resource Diverse Global Health Third MICCAI Workshop DART 2021 and First MICCAI Workshop FAIR 2021 Held in Conjunction with MICCAI 2021 Strasbourg France September 27 and October 1 2021 Proceedings,10.1007/978-3-030-87722-4,2021,PROMISE12
Computer-Assisted Analysis of Biomedical Images,10.48550/arxiv.2106.04381,2021,PROMISE12
Multidisciplinary Approaches to Neural Computing,10.1007/978-3-319-56904-8,2018,PROMISE12
Advances in Artificial Intelligence Computation and Data Science For Medicine and Life Science,10.1007/978-3-030-69951-2,2021,PROMISE12
Medical Image Computing and Computer Assisted Intervention – MICCAI 2021 24th International Conference Strasbourg France September 27–October 1 2021 Proceedings Part II,10.1007/978-3-030-87196-3,2021,PROMISE12
Machine Learning in Medical Imaging 6th International Workshop MLMI 2015 Held in Conjunction with MICCAI 2015 Munich Germany October 5 2015 Proceedings,10.1007/978-3-319-24888-2,2015,PROMISE12
Medical Image Computing and Computer Assisted Intervention – MICCAI 2021 24th International Conference Strasbourg France September 27–October 1 2021 Proceedings Part I,10.1007/978-3-030-87193-2,2021,PROMISE12
Applications of Hybrid Metaheuristic Algorithms for Image Processing,10.1007/978-3-030-40977-7,2020,PROMISE12
Machine Learning in Medical Imaging 9th International Workshop MLMI 2018 Held in Conjunction with MICCAI 2018 Granada Spain September 16 2018 Proceedings,10.1007/978-3-030-00919-9,2018,PROMISE12
Medical Image Understanding and Analysis 24th Annual Conference MIUA 2020 Oxford UK July 15-17 2020 Proceedings,10.1007/978-3-030-52791-4,2020,PROMISE12
Medical Image Understanding and Analysis 23rd Conference MIUA 2019 Liverpool UK July 24–26 2019 Proceedings,10.1007/978-3-030-39343-4,2020,PROMISE12
Neural Approaches to Dynamics of Signal Exchanges,10.1007/978-981-13-8950-4,2020,PROMISE12
Engineering Applications of Neural Networks 23rd International Conference EAAAI/EANN 2022 Chersonissos Crete Greece June 17–20 2022 Proceedings,10.1007/978-3-031-08223-8,2022,PROMISE12
Image Analysis and Recognition 14th International Conference ICIAR 2017 Montreal QC Canada July 5–7 2017 Proceedings,10.1007/978-3-319-59876-5,2017,PROMISE12
Medical Image Computing and Computer-Assisted Intervention - MICCAI 2016 19th International Conference Athens Greece October 17-21 2016 Proceedings Part III,10.1007/978-3-319-46726-9,2016,PROMISE12
Image and Graphics 10th International Conference ICIG 2019 Beijing China August 23–25 2019 Proceedings Part II,10.1007/978-3-030-34110-7,2019,PROMISE12
Artificial Neural Networks and Machine Learning – ICANN 2022 31st International Conference on Artificial Neural Networks Bristol UK September 6–9 2022 Proceedings; Part IV,10.1007/978-3-031-15937-4,2022,PROMISE12
